date,price,price_return,absolute_return,rolling_5d_return,rolling_20d_return,rolling_10d_volatility,rolling_30d_volatility,moving_average_gap_10d,moving_average_gap_30d,volume_change,volume_vs_20d_average,input_market_return,input_peer_msft_return,input_peer_nvda_return,anomaly_score,severity_percentile,model_flag,dominant_features,contribution_absolute_return,contribution_rolling_5d_return,contribution_rolling_20d_return,contribution_rolling_10d_volatility,contribution_rolling_30d_volatility,contribution_moving_average_gap_10d,contribution_moving_average_gap_30d,contribution_volume_change,contribution_volume_vs_20d_average,contribution_input_market_return,contribution_input_peer_msft_return,contribution_input_peer_nvda_return
2020-11-24,111.90457916259766,0.011594095748052258,0.011594095748052258,-0.035346528421800194,-0.010560100744051892,0.016167566331292398,0.021898155335968113,-0.024545271773666055,-0.010161873452418702,-0.13337014616900555,0.16125882046510132,0.003442210138621,0.0178479482495939,-0.013869810329006,0.4048149462220064,0.5131414267834794,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_vs_20d_average (26%), rolling_5d_return (17%), moving_average_gap_10d (15%), input_peer_msft_return (15%), volume_change (11%).",0.004013399334188308,0.16980836526931245,0.026481196280741682,0.002525378981150919,0.03880805192892071,0.15313425912338885,0.03181428168139176,0.11387509844845065,0.26386033105758444,0.0017437926466758026,0.14911536243416565,0.04482048281402884
2020-11-25,112.74019622802734,0.007467228523468483,0.007467228523468483,-0.01694475170061227,0.04523544508799393,0.012509158169979856,0.021954991879237905,-0.014372906237861915,-0.0013539731274291311,-0.28167750241872436,-0.15941602096575735,0.0143048193103418,4.653131109111363e-05,0.0213770355698006,0.39236433949229327,0.3598247809762203,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_change (41%), volume_vs_20d_average (24%), input_market_return (6%), moving_average_gap_10d (6%), input_peer_nvda_return (5%).",0.031525650382039166,0.04591859550983459,0.015813681835948563,0.039113565139668065,0.03657813807138079,0.05782274361983509,0.011194024529680413,0.4104616093750205,0.23782364714405024,0.06025407416779515,0.00016924048107215902,0.053325029743675076
2020-11-27,113.28433227539062,0.004826459998904964,0.004826459998904964,-0.017279278545893506,0.012757063324513762,0.012745492707665017,0.021974912611675782,-0.007406731594012506,0.004593463426391109,0.061957310983058456,-0.10129479032345712,0.003861965637496,0.0063590330810276,0.0020024194907084,0.3705226491603189,0.06508135168961202,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_vs_20d_average (29%), absolute_return (19%), rolling_5d_return (14%), rolling_30d_volatility (11%), rolling_10d_volatility (11%).",0.19097535005725225,0.14190779244784127,0.004347886634402903,0.10608142964940903,0.11078113519115579,0.06631797593529574,0.011527004071537476,0.02744049252578779,0.2884990797993934,0.006878046277430996,0.0450814568150224,0.00016235059547099344
2020-11-30,115.6746063232422,0.02109977611061775,0.02109977611061775,0.014573488329733264,0.09549347524787821,0.01473108743687315,0.02218482363973267,0.013717996216287887,0.02572092334494558,-0.07833140992937604,-0.15206181251790318,-0.00111910083916,-0.0053892504868974,0.0105756741942644,0.38482024129061365,0.25344180225281604,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_vs_20d_average (39%), rolling_20d_return (26%), absolute_return (8%), volume_change (7%), rolling_30d_volatility (7%).",0.07763817953347252,0.015746173086983787,0.2563158164795937,0.020346318914570442,0.0730188817638729,0.029865232960274296,0.01560216504148848,0.07483997550761887,0.38563739954206394,0.003826508038340338,0.030022418221736517,0.01714093090998422
2020-12-01,119.2405242919922,0.030827145923327137,0.030827145923327137,0.07790951228560483,0.13019886361787458,0.01758121132266429,0.022306961162478964,0.04281914843042456,0.05523781006119943,0.1766221180489238,-0.012769158972787298,0.0085218235088995,0.0099968042042732,-0.0008579262912383,0.4302475906230418,0.7008760951188986,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_5d_return (31%), rolling_20d_return (19%), moving_average_gap_10d (16%), absolute_return (14%), volume_change (7%).",0.14368783488119052,0.31179434754077967,0.18819688350335684,5.832010227159251e-05,0.026591796722742127,0.16098143913914598,0.05920963241766324,0.07136978914571619,0.000974748657731628,0.011337105994274026,0.024689972860837454,0.0011081290342906391
2020-12-02,119.59033203125,0.0029336313416503668,0.0029336313416503668,0.0686813080051436,0.11637410082599864,0.017248122263156137,0.022210821153935297,0.04260919206924019,0.05658535979040602,-0.017931802391998652,-0.029237318805298007,0.000837847200575,-0.0038853542711414,0.0115385160123759,0.39062699129590017,0.3304130162703379,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_5d_return (34%), moving_average_gap_10d (22%), rolling_20d_return (20%), moving_average_gap_30d (9%), absolute_return (8%).",0.08094505409557562,0.33575572399843706,0.20298643664185428,1.2947754213365867e-05,0.03586474372114049,0.22475762411633468,0.08898464246814716,0.004929412615870701,0.007029228233672691,7.503547552357135e-05,0.008215249906052194,0.010443900973177931
2020-12-03,119.4542999267578,-0.0011374841275351155,0.0011374841275351155,0.05955376984754013,0.0713537475930297,0.016577177175319802,0.02217596529987204,0.03710960736648872,0.05349297427957245,0.09316960078901815,0.06037773854295625,-0.0070543272471449,-0.0052469086358838,-0.0106718809412028,0.39319926337231315,0.36983729662077597,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_5d_return (31%), moving_average_gap_10d (21%), absolute_return (14%), moving_average_gap_30d (10%), rolling_20d_return (7%).",0.13714929262515346,0.3069762045095629,0.07138884703160872,0.0010563074822559867,0.043931778403793566,0.20607861188899046,0.09566283263720687,0.028447167282798273,0.0362343597379901,0.027091890063921053,0.017295364916622067,0.02868734342009639
2020-12-04,118.78386688232422,-0.005612464723703137,0.005612464723703137,0.04854629494186713,0.028824145204909835,0.0168559888384152,0.022116301965425626,0.028157757063741018,0.04557946178840466,-0.1851054290418327,-0.1281523666953165,0.0016979625807035,0.0005603676894794,0.0121118480360775,0.38185305644525397,0.21088861076345433,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_change (24%), rolling_5d_return (23%), volume_vs_20d_average (19%), moving_average_gap_10d (13%), moving_average_gap_30d (7%).",0.06686353866697416,0.22948585401012817,0.002331261872431875,0.0005008119792886976,0.05005623544751608,0.12899740308314614,0.07261881625028493,0.23755706687527206,0.19424532785046755,6.108930388171425e-05,4.894662061327963e-06,0.01727769999854719
2020-12-07,120.24132537841795,0.012269835410709362,0.012269835410709362,0.03947901099757778,0.042631999836992174,0.016289885907749012,0.022134742028076006,0.03519234150549977,0.055727372900899574,0.042551987326898244,-0.08473098488356601,0.0006006960204886,-0.0003268222726175,0.0035771197670912,0.3737434421360106,0.10450563204005006,False,"Not flagged, but strongest feature signals were measured. Dominant features: moving_average_gap_10d (33%), rolling_5d_return (22%), moving_average_gap_30d (19%), volume_vs_20d_average (13%), rolling_30d_volatility (8%).",0.003370080074698783,0.22339306596965425,0.024857260677931897,0.003636920236927982,0.07839246111367439,0.3330911346150908,0.19389755267641007,0.005733309238427767,0.1321053031883464,0.00037344858189460365,0.0008668700383838434,0.00028259358855905103
2020-12-08,120.8534698486328,0.0050909657581394985,0.0050909657581394985,0.013526823755746653,0.06929159467123669,0.010689303508018146,0.02213297851411756,0.03137752593639531,0.05823472516698258,-0.2216838597653027,-0.2737101743923631,-0.0015780749825914,0.0080266093171668,-0.0188691819148653,0.4075049569139403,0.5350438047559449,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_vs_20d_average (45%), volume_change (17%), moving_average_gap_10d (8%), moving_average_gap_30d (7%), rolling_10d_volatility (5%).",0.03883601321642872,0.00454411058132076,0.039540929233374295,0.04799321391107853,0.025880585083228956,0.0848720483612806,0.07181112243947456,0.16983917915360205,0.4533116126159896,0.0019606947979138125,0.016259149281981657,0.04515134132432645
2020-12-09,118.32717895507812,-0.020903751433192785,0.020903751433192785,-0.01056233438537324,0.05009911002743239,0.014165999615427005,0.02245420645884852,0.004313104711234583,0.03453493251063988,0.42265983140316266,0.03796688867833775,-0.0246327475629495,-0.0194899446775171,-0.0314044475958615,0.42762392839885033,0.685857321652065,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_change (49%), input_market_return (16%), input_peer_msft_return (12%), input_peer_nvda_return (11%), rolling_30d_volatility (3%).",0.026693712433987216,0.014910836982930732,0.014603970083414958,0.010923959308930085,0.030038180802456273,2.035898924823739e-05,0.01623969162710571,0.48781123212592253,0.008554790076542348,0.15600812415260756,0.12110300931769469,0.11309213409915951
2020-12-10,119.74576568603516,0.011988680398571594,0.011988680398571594,0.0024399771247753943,0.031383047861646585,0.014300681196367099,0.020596943171432895,0.010345932949880066,0.0433239814601627,-0.14603248811013392,-0.1047896523727222,-0.0012357054223373,-0.0060432746519873,0.0032092548336719,0.36737543567496683,0.036921151439299124,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_change (36%), volume_vs_20d_average (30%), moving_average_gap_30d (15%), input_peer_msft_return (6%), rolling_30d_volatility (5%).",0.007125246777610746,0.0017755300749549745,0.009103025227468736,0.04517149794982062,0.0457004763408699,0.021094306187895102,0.14525676611032037,0.35719857268114774,0.3001999641406717,0.006871803120058224,0.06033951455701564,0.00016329683216612464
2020-12-11,118.9393081665039,-0.006734747695761767,0.006734747695761767,0.0013086060275648848,0.026843433907646652,0.01487433714591316,0.019682975783799052,-0.0012239954620232307,0.03417038387767746,0.04670153830121748,-0.064827529348648,0.0069966819645553,0.0130154401482094,0.0031607532485171,0.363763373064545,0.016896120150187734,False,"Not flagged, but strongest feature signals were measured. Dominant features: input_peer_msft_return (33%), volume_vs_20d_average (19%), absolute_return (18%), moving_average_gap_30d (11%), input_market_return (5%).",0.18478246693742237,0.006002903989823149,0.005109327146489199,0.04792775940401104,0.03062864490990329,0.02128547344412715,0.1140457612196513,0.018635996109264284,0.18579296377588042,0.053998775133905594,0.3315670547347385,0.00022287319478375264
2020-12-14,118.32717895507812,-0.005146567782022604,0.005146567782022604,-0.015919205957816263,0.021130140634532335,0.014004521499846559,0.01641047511649713,-0.008572628998071541,0.025064186994039783,-0.05185918282616664,-0.11086050033352546,0.0133755938263893,0.0044075953517834,0.0227074845659198,0.3661557517783259,0.028785982478097622,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_vs_20d_average (28%), input_peer_nvda_return (15%), absolute_return (14%), input_market_return (12%), rolling_5d_return (10%).",0.14186523464445577,0.09997475151204455,4.138609441098967e-05,0.044705567747397194,0.014745534537080322,0.06451442656099003,0.018869827253411384,0.052643558741191435,0.27605491426233725,0.12444672591459231,0.015603611878482164,0.14653446085360672
2020-12-15,124.25422668457033,0.05009033243108374,0.05009033243108374,0.028139505139545662,0.06300918621388463,0.018844197995807527,0.018412238373387256,0.03673315945901634,0.0706132511268307,0.34703059145417003,0.18835361516305427,0.002047805074342,-0.000326693620444,0.0038885117274813,0.46785758082441425,0.8460575719649562,False,"Not flagged, but strongest feature signals were measured. Dominant features: absolute_return (45%), volume_change (21%), volume_vs_20d_average (14%), moving_average_gap_10d (8%), moving_average_gap_30d (8%).",0.44971169303115194,0.02177596930246539,0.019661133750734805,0.001599231020941452,0.0001517825944186062,0.07927686453202923,0.07623032260924922,0.21150938818243065,0.13971189404315726,7.807366426357338e-05,0.00018736605186734729,0.00010628121729047308
2020-12-16,124.18620300292967,-0.0005474556758003901,0.0005474556758003901,0.049515454518491264,0.07052502002466143,0.018903970074925364,0.01835143008118307,0.032207458674310185,0.06480906743497106,-0.3600033036018514,-0.22951209029519826,0.013060030369011,0.0240508224202817,-0.0088319556918683,0.43663231901115035,0.7340425531914894,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_change (30%), volume_vs_20d_average (23%), input_peer_msft_return (12%), rolling_5d_return (9%), moving_average_gap_30d (7%).",0.0649178860525486,0.08831154826672381,0.02984152049369119,0.0018976392729770576,0.00011858075974790583,0.06468050552957108,0.0676498731127495,0.3039776840513424,0.22897142149227728,0.022900833679811904,0.11753898901994048,0.009193518268618759
2020-12-17,125.05096435546876,0.006963425337343621,0.006963425337343621,0.044303851906909664,0.0904008590325851,0.01883586312343635,0.017074439176669138,0.034582466719734084,0.06808661975602726,0.07761283754469273,-0.16700400711698238,0.0021965008245914,0.0006383231659081,0.0074569263065888,0.385440238898668,0.2647058823529412,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_vs_20d_average (28%), moving_average_gap_30d (18%), moving_average_gap_10d (18%), rolling_5d_return (16%), rolling_20d_return (14%).",0.03977736664722813,0.16006321771165846,0.13514115679085364,0.004034605837242569,0.002301901866719005,0.1766244008408043,0.17778320061632244,0.01804793571492678,0.2820801570639018,0.00029028281671943573,9.333136676555564e-08,0.0038556807622564505
2020-12-18,123.0688247680664,-0.015850654152237853,0.015850654152237853,0.0347195276752541,0.06759939203751819,0.019718988017141757,0.016364220465720395,0.014586877904623652,0.04888335693506862,0.5891926576229161,0.3035404211535291,-0.0065375707924333,-0.0037826531553399,-0.0051906648130458,0.45543316510348963,0.8035043804755945,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_change (57%), volume_vs_20d_average (32%), rolling_5d_return (3%), moving_average_gap_30d (3%), rolling_20d_return (2%).",0.0013583040977388104,0.031965268636659036,0.021474503260758823,0.003566945461051888,0.002456900318665458,0.007491492124190525,0.026325562128860898,0.5666122616658017,0.32349794673035304,0.008360490747310222,0.0034257136122013876,0.0034646112164082483
2020-12-21,124.59429168701172,0.012395234307471359,0.012395234307471359,0.052964270654275,0.09280739447361763,0.019725066750674543,0.016453655774891312,0.02349001154172825,0.05909550879729486,-0.3373415674362046,-0.12840985495952162,0.0080845410053698,0.0182990710164452,0.0045396474423351,0.40078738477203907,0.4599499374217772,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_change (40%), rolling_5d_return (15%), volume_vs_20d_average (11%), input_peer_msft_return (10%), rolling_20d_return (9%).",0.0009945220968724763,0.15251737536628743,0.09253768424712633,0.006573813646719398,0.004032298086957073,0.046106084038189034,0.07966802472882813,0.39955927912915,0.10685340562950625,0.011297100612451386,0.09946701509426224,0.0003933973236502639
2020-12-22,128.1408233642578,0.028464640147039644,0.028464640147039644,0.03127939212525899,0.15836636274937077,0.02123102848401702,0.016527705605453566,0.04635951028926022,0.08459603896236989,0.10476147710245987,-0.012968330422493568,0.0007069127387632,0.0060650664757664,-0.0040503627953248,0.4227577430153057,0.6595744680851063,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_20d_return (35%), moving_average_gap_10d (22%), moving_average_gap_30d (20%), absolute_return (12%), rolling_5d_return (5%).",0.12411402801754105,0.04719661625980614,0.34546771353142586,0.01802892753035504,0.003768906032176238,0.22282835543304905,0.1979149590830625,0.025011667337958312,0.0011685008031506751,9.908436416697751e-05,0.00963523951491702,0.004766002092391191
2020-12-23,127.24689483642578,-0.00697614159455584,0.00697614159455584,0.024645989324787676,0.1371017682085709,0.019663775334143457,0.01660409742744085,0.03154661382316082,0.07262200482391745,0.27321384061955833,0.25878461382010975,-0.0133083498139463,-0.0130391818827781,-0.0202587454871335,0.43203873642017293,0.7096370463078848,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_vs_20d_average (32%), rolling_20d_return (18%), volume_change (16%), moving_average_gap_30d (10%), moving_average_gap_10d (7%).",0.019035668931585783,0.01924664098623961,0.18023376681564265,0.004683097315357951,0.0024739121178775423,0.06889054412620355,0.10004450472651347,0.15612792258154642,0.3234633161581889,0.03982674101071966,0.04493350279618271,0.04104038243394179
2020-12-24,128.22824096679688,0.007712142065490868,0.007712142065490868,0.025407853731510777,0.13737819568313991,0.019600856775366948,0.015872453237097135,0.032402782108002626,0.07722388171185512,0.1089567551013233,0.3640249316156976,0.0008954637371293,0.0078272960571912,-0.0011914890234404,0.42273845398453613,0.6589486858573217,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_vs_20d_average (59%), rolling_20d_return (17%), moving_average_gap_30d (11%), moving_average_gap_10d (7%), rolling_5d_return (2%).",0.013861697605936047,0.01904398328958692,0.16607592945836513,0.004065181662657145,0.005211526460528678,0.06715141741230415,0.10646447223327075,0.01836424107711289,0.5873750807544696,3.223176977422563e-05,0.01131841085395437,0.001035827422040049
2020-12-28,132.81443786621094,0.035765887957564635,0.035765887957564635,0.07918831691544104,0.17239899991945262,0.020850787567646613,0.016886442161634027,0.05751381243359921,0.11047023792560018,-0.27667287877938174,-0.014529176503783048,0.0125925099128879,0.0099213382021323,-0.0072149411801898,0.4914154303217343,0.9036295369211514,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_20d_return (19%), rolling_5d_return (17%), moving_average_gap_30d (17%), moving_average_gap_10d (16%), volume_change (13%).",0.1281538238615797,0.17331012515706606,0.1935321945743496,0.006774069710653436,0.0010051614150384032,0.16397729946558837,0.1693378150637709,0.13047550569214555,0.0006737834606081669,0.014926887881224751,0.013041823919697573,0.004791509798277499
2020-12-29,131.04605102539062,-0.013314718408865112,0.013314718408865112,0.05178214227170308,0.1328852130189604,0.02170844686366836,0.017190153782609328,0.032972198427470234,0.09107247013633102,0.0062596639834746615,-0.013546018318056685,0.0037785874969556,-0.0036006025098138,0.0033527398696506,0.3826078818463478,0.22152690863579474,False,"Not flagged, but strongest feature signals were measured. Dominant features: moving_average_gap_30d (31%), rolling_20d_return (31%), rolling_5d_return (20%), moving_average_gap_10d (14%), rolling_10d_volatility (3%).",0.00013319547433189423,0.19860987541665903,0.30541023402056466,0.03021757364929549,0.0015547278465852152,0.13893023333313437,0.31290204440809966,0.0005310505642459502,0.0016918201140570046,0.0020317662357264604,0.007906479268938072,8.099966836217354e-05
2020-12-30,129.9286651611328,-0.008526665668401656,0.008526665668401656,0.013952164110830001,0.08963513815963986,0.017284703800675857,0.017323377632026796,0.01960382074484479,0.07786861789703559,0.06466827638413064,0.049583954492829374,-0.0020854029461963,-0.0110192770720307,0.0156451290977266,0.3724923261384526,0.08886107634543179,False,"Not flagged, but strongest feature signals were measured. Dominant features: moving_average_gap_30d (41%), rolling_20d_return (22%), input_peer_msft_return (11%), moving_average_gap_10d (8%), input_peer_nvda_return (5%).",0.03960124539296973,0.014066197668071993,0.22251980883449934,1.0250070183685945e-05,0.0021079060447426606,0.07793873172636868,0.41497521068070986,0.01873536437523466,0.04120732446325712,0.00759790474707338,0.11441468687996033,0.04682536911692858
2020-12-31,128.92784118652344,-0.007702872752276768,0.007702872752276768,0.013210116853998644,0.07807913061762783,0.01766577319651852,0.01732649576768564,0.007999218454238566,0.06575740124372409,0.15532091290403494,0.20094336105422994,-0.004122254972471,0.0033379183926689,-0.0069033126868865,0.38545872137931647,0.26533166458072593,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_vs_20d_average (49%), moving_average_gap_30d (20%), volume_change (11%), rolling_20d_return (11%), absolute_return (4%).",0.03810938086507452,0.00849344226860388,0.11084804923295911,0.00022804496262572346,0.0014986909695005235,0.0038275036829217776,0.19688718843763214,0.11414261345595167,0.48989752527380387,0.013889019390448414,0.004346813212389934,0.01783172824808873
2021-01-04,125.74082946777344,-0.02471934447532753,0.02471934447532753,-0.019398312573495557,0.05262706779806314,0.019769720378894257,0.01788778438061663,-0.017447809503738476,0.036255332286944775,-0.21006494338152748,-0.043976910399091906,-0.012789894001657,-0.0212658984174565,0.0044809570327899,0.4058296033544354,0.5212765957446809,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_change (28%), input_peer_msft_return (26%), absolute_return (11%), moving_average_gap_10d (9%), input_market_return (8%).",0.11431480291940317,0.06697776676070075,0.03135574966432382,0.0116324546489596,5.113471790857894e-05,0.09311395706504169,0.034552748768051214,0.28001942097196025,0.021557460683700576,0.08418286146179603,0.26161089227930845,0.0006307500588457911
2021-01-05,127.29547882080078,0.012363918383612837,0.012363918383612837,-0.041553908852662635,0.0716562961105549,0.019144760119640693,0.017962808469722567,-0.008574048801262557,0.045615128040145336,0.0404119030898924,-0.009760069319829645,0.0110597177743673,0.0009645882526712,0.0222102066886766,0.37961032173794945,0.17647058823529413,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_5d_return (45%), rolling_20d_return (15%), input_peer_nvda_return (13%), moving_average_gap_30d (12%), input_market_return (7%).",0.0032650280178007137,0.4489594650749678,0.1455083725247307,0.01179002358481907,1.8676939226547463e-05,0.05839825874341088,0.1249901861507028,0.005313921378445521,0.0020448404850676185,0.07347948249075287,9.782720003209299e-05,0.1261339174100435
2021-01-06,123.0105438232422,-0.033661329037386056,0.033661329037386056,-0.06131819417123463,0.023030504995758205,0.022092410469256942,0.019037550080908464,-0.04076356163783401,0.007935243739010334,0.2394024455308743,0.20991083429171575,-0.0365930100784754,-0.02592942742941,-0.0589529886583067,0.48798296627667836,0.89549436795995,False,"Not flagged, but strongest feature signals were measured. Dominant features: input_peer_nvda_return (18%), input_market_return (16%), rolling_5d_return (13%), volume_vs_20d_average (13%), moving_average_gap_10d (11%).",0.10037032039556475,0.13230377952795377,5.9442000247813656e-05,0.011888302938337302,0.0007663879029126099,0.10883024726813675,0.00044022096076219784,0.07128895849180021,0.12894784228304235,0.16203639766344036,0.10267700859018043,0.18039109197762146
2021-01-07,127.20803833007812,0.03412304649971665,0.03412304649971665,-0.020939388761368916,0.052580769831468865,0.02298696681206554,0.01885350149863792,-0.007309422884095307,0.03762846664548247,-0.035699408943014155,0.1412869733709914,0.0312882450975769,0.0284573280806885,0.0578302794376419,0.4438143645657702,0.762828535669587,False,"Not flagged, but strongest feature signals were measured. Dominant features: input_peer_nvda_return (25%), input_peer_msft_return (19%), absolute_return (18%), input_market_return (17%), volume_vs_20d_average (10%).",0.1783341682182855,0.034292742486192816,0.014160057749574032,0.028492818350346286,0.0008715459068723175,0.01161418956411869,0.017552287760716184,0.006893073973407447,0.09901161859435677,0.1716158294790207,0.19068084373067612,0.24648082418643305
2021-01-08,128.30596923828125,0.00863098686699515,0.00863098686699515,-0.004823410851520493,0.08433219122879176,0.02302771886107513,0.018824626882525262,0.00043165213667051283,0.04193769719389251,-0.19129856394317535,-0.07330905430905466,0.0025160790559342,0.0060926324829075,-0.0050399096897781,0.37345346676464736,0.10075093867334167,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_change (39%), rolling_20d_return (20%), rolling_10d_volatility (11%), volume_vs_20d_average (10%), moving_average_gap_30d (9%).",0.040924377939168435,0.01793939753989774,0.20422337731712345,0.10593308893883893,0.0029757480490319797,0.004053796966928686,0.08881909653517452,0.39120817267291946,0.09889488800437615,0.0009853098287778603,0.02675453423161094,0.017288211976151824
2021-01-11,125.3230209350586,-0.023248710258233718,0.023248710258233718,-0.0033227753823743544,0.046575803470551014,0.02409178617236324,0.019494534325329348,-0.020608509263715824,0.014259365391724232,0.10265342057751092,0.013637788031895859,-0.0017504747567351,-0.0096985033791554,0.0259665413889556,0.39548174427757327,0.3948685857321652,False,"Not flagged, but strongest feature signals were measured. Dominant features: moving_average_gap_10d (23%), input_peer_nvda_return (18%), rolling_10d_volatility (17%), absolute_return (16%), input_peer_msft_return (11%).",0.16052714565168164,0.01450298209470006,0.038773114454231705,0.16838010629278938,0.011310822162066704,0.22976466986774938,0.0001857921395075462,0.07384204522960763,0.0036642654998788075,0.007501363073700412,0.10920788039302579,0.18233981314106099
2021-01-12,125.14815521240234,-0.0013953200405762978,0.0013953200405762978,-0.01686881284622299,0.052201808986534814,0.02015931377019385,0.01951539122029381,-0.016080261662820505,0.009612855191170055,-0.23443119179016203,-0.21941005346391296,-0.0065614295973809,-0.0117706313970263,-0.0100394544465175,0.39761950009707875,0.42052565707133915,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_vs_20d_average (39%), volume_change (26%), absolute_return (11%), input_peer_msft_return (6%), moving_average_gap_10d (6%).",0.1071430880250874,0.039973470900394735,0.02269219835151291,0.0116424253404313,0.004618601288461295,0.06060911163529402,0.0005497758881121164,0.2550790734640537,0.3945141206805825,0.01954121052360675,0.062452354166732255,0.021184569735731094
2021-01-13,127.17887115478516,0.01622649522029529,0.01622649522029529,0.03388593531894757,0.07480692329416128,0.021070687857503514,0.019383749598751804,0.0029346217548489317,0.022831074902702753,0.24903099057330969,-0.03097565214322251,0.008161417063158,0.0065602829763948,0.0034855613389066,0.3853912577469492,0.2634543178973717,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_change (51%), rolling_5d_return (17%), rolling_20d_return (16%), rolling_10d_volatility (5%), input_market_return (3%).",0.010350194963369882,0.16596928974573516,0.15673271025142116,0.04824787261035754,0.009083075150380506,0.0003261837872878407,0.010837850938980311,0.5112459748589269,0.018907297289247837,0.034635747321630855,0.03341824829444319,0.00024555478821887026
2021-01-14,125.2550277709961,-0.015127067619963519,0.015127067619963519,-0.015352886379824349,0.00805446312073066,0.0213715528069927,0.018947999828518677,-0.0085828333465654,0.0057370095630642215,-0.008552148419564976,-0.030539024624038458,-0.0173265778542494,-0.0153461700212403,-0.0244980183683304,0.3787665534477287,0.1639549436795995,False,"Not flagged, but strongest feature signals were measured. Dominant features: input_market_return (27%), input_peer_msft_return (25%), input_peer_nvda_return (24%), rolling_5d_return (8%), rolling_10d_volatility (6%).",0.0033212915530476377,0.08407741080508674,0.008132712995825488,0.057858741298623305,0.004309177743171232,0.05741670999512483,0.006113589868617579,0.006539403873081667,0.01887527590704822,0.2652770104911651,0.2515812405431887,0.2364974349260194
2021-01-15,123.53519439697266,-0.01373065340872237,0.01373065340872237,-0.0371827972590163,-0.00524219752448396,0.021588702356723694,0.01915714824968967,-0.01800410560518384,-0.009118633143220034,0.05491021646422567,0.008275241872730987,-0.0116584967977222,-0.0017371455205609,-0.0258137447469629,0.38310571890585626,0.22590738423028786,False,"Not flagged, but strongest feature signals were measured. Dominant features: rolling_5d_return (33%), input_peer_nvda_return (23%), moving_average_gap_10d (16%), input_market_return (12%), rolling_10d_volatility (6%).",1.038271184282478e-08,0.32576484959720814,0.031838177158691736,0.05785635263932029,0.00583256069198534,0.15930761595461088,0.05091753954059136,0.012442959751345822,0.0011377701145894093,0.11575619040154782,0.005051342003341649,0.23409463176405568
2021-01-19,124.20564270019533,0.005427184588937761,0.005427184588937761,-0.008915985479174493,-0.00675981716438856,0.020457521057725463,0.019166328757435614,-0.011468289664527176,-0.005004936822764372,-0.12721656339954068,-0.12425642342177945,0.012010224689184,0.0178228492447163,0.0128893065286075,0.3803015929185615,0.18773466833541927,False,"Not flagged, but strongest feature signals were measured. Dominant features: volume_vs_20d_average (24%), input_peer_msft_return (23%), volume_change (16%), absolute_return (9%), moving_average_gap_10d (7%).",0.09174446037486976,0.030522038097541088,0.03087299084739202,0.026900791681679418,0.005121203616327325,0.06772149733332497,0.029158566006461835,0.15884496664062475,0.23954864458258035,0.06761589648504032,0.22543163905745212,0.02651730527670585
2021-01-20,128.28656005859375,0.03285613495232931,0.03285613495232931,0.025077515852030663,0.042396888898229124,0.022837216960578798,0.019946607486496872,0.02020631837752429,0.02508560650779712,0.2831709853567288,0.1301735505179551,0.0361138293713492,0.0364994838511991,0.0261415196404517,0.44342679891265074,0.7622027534418022,False,"Not flagged, but strongest feature signals were measured. Dominant features: input_peer_msft_return (29%), input_market_return (21%), volume_change (16%), absolute_return (14%), volume_vs_20d_average (8%).",0.14322410019618836,0.018882298883778192,0.0060570608869825685,0.024653570086562045,0.004269982447144522,0.022528608243199855,0.0038547359168457852,0.15830671260668652,0.07671353596562053,0.21124244527271419,0.2893802367750997,0.04088671271917774
